MSTRG.2	Zm00001d027230
MSTRG.35938	Zm00001d014617
MSTRG.35940	Zm00001d014616
MSTRG.35941	Zm00001d014618
MSTRG.35942	Zm00001d014619
MSTRG.35943	Zm00001d014632
MSTRG.35944	Zm00001d014636
MSTRG.35945	Zm00001d014637
MSTRG.35946	Zm00001d014635
MSTRG.35947	Zm00001d014639
MSTRG.35949	Zm00001d014640
MSTRG.35952	Zm00001d014641
MSTRG.35954	Zm00001d014642
MSTRG.35954	Zm00001d014646
MSTRG.35955	Zm00001d014643
MSTRG.35956	Zm00001d014644
MSTRG.35957	Zm00001d014645
MSTRG.35958	Zm00001d014647
MSTRG.35959	Zm00001d014648
MSTRG.35961	Zm00001d014649
MSTRG.35962	Zm00001d014650
MSTRG.35967	Zm00001d014652
MSTRG.35972	Zm00001d014664
MSTRG.35974	Zm00001d014654
MSTRG.35974	Zm00001d014655
MSTRG.35976	Zm00001d014656
MSTRG.35977	Zm00001d014657
MSTRG.35979	Zm00001d014658
MSTRG.35980	Zm00001d014659
MSTRG.35981	Zm00001d014660
MSTRG.35982	Zm00001d014661
MSTRG.35983	Zm00001d014663
MSTRG.35987	Zm00001d014665
MSTRG.35988	Zm00001d014666
MSTRG.35989	Zm00001d014667
MSTRG.35990	Zm00001d014668
MSTRG.35994	Zm00001d012809
MSTRG.35995	Zm00001d012808
MSTRG.35996	Zm00001d012819
MSTRG.35998	Zm00001d012811
MSTRG.35998	Zm00001d012812
MSTRG.35999	Zm00001d012810
MSTRG.36000	Zm00001d012813
MSTRG.36001	Zm00001d012814
MSTRG.36002	Zm00001d012815
MSTRG.36003	Zm00001d012816
MSTRG.36004	Zm00001d012823
MSTRG.36005	Zm00001d012830
MSTRG.36006	Zm00001d012817
MSTRG.36007	Zm00001d012851
MSTRG.36008	Zm00001d012818
MSTRG.36009	Zm00001d012820
MSTRG.36012	Zm00001d012821
MSTRG.36012	Zm00001d012838
MSTRG.36013	Zm00001d012822
MSTRG.36014	Zm00001d012824
MSTRG.36015	Zm00001d012825
MSTRG.36016	Zm00001d012826
MSTRG.36018	Zm00001d012839
MSTRG.36018	Zm00001d012840
MSTRG.36019	Zm00001d012827
MSTRG.36020	Zm00001d012828
MSTRG.36021	Zm00001d012829
MSTRG.36022	Zm00001d012837
MSTRG.36023	Zm00001d012831
MSTRG.36024	Zm00001d012832
MSTRG.36025	Zm00001d012833
MSTRG.36025	Zm00001d012834
MSTRG.36029	Zm00001d012836
MSTRG.36030	Zm00001d012847
MSTRG.36031	Zm00001d012849
MSTRG.36032	Zm00001d012841
MSTRG.36033	Zm00001d012842
MSTRG.36034	Zm00001d012844
MSTRG.36035	Zm00001d012845
MSTRG.36036	Zm00001d012846
MSTRG.36037	Zm00001d012848
MSTRG.36038	Zm00001d012850
MSTRG.36039	Zm00001d012852
MSTRG.36040	Zm00001d012853
MSTRG.36042	Zm00001d012854
MSTRG.36043	Zm00001d012855
MSTRG.36044	Zm00001d012856
MSTRG.36047	Zm00001d012857
MSTRG.36047	Zm00001d012868
MSTRG.36048	Zm00001d012858
MSTRG.36050	Zm00001d012859
MSTRG.36051	Zm00001d012860
MSTRG.36052	Zm00001d012861
MSTRG.36054	Zm00001d012862
MSTRG.36054	Zm00001d012863
MSTRG.36055	Zm00001d012875
MSTRG.36056	Zm00001d012864
MSTRG.36057	Zm00001d012865
MSTRG.36058	Zm00001d012866
MSTRG.36060	Zm00001d012867
MSTRG.36061	Zm00001d012880
MSTRG.36061	Zm00001d012882
MSTRG.36062	Zm00001d012869
MSTRG.36063	Zm00001d012886
MSTRG.36064	Zm00001d012870
MSTRG.36065	Zm00001d012871
MSTRG.36066	Zm00001d012878
MSTRG.36067	Zm00001d012872
MSTRG.36068	Zm00001d012873
MSTRG.36069	Zm00001d012874
MSTRG.36070	Zm00001d012876
MSTRG.36071	Zm00001d012877
MSTRG.36072	Zm00001d012879
MSTRG.36074	Zm00001d012881
MSTRG.36075	Zm00001d012883
MSTRG.36076	Zm00001d012884
MSTRG.36077	Zm00001d012885
MSTRG.36079	Zm00001d012887
MSTRG.36081	Zm00001d012888
MSTRG.36082	Zm00001d012889
MSTRG.36083	Zm00001d012890
MSTRG.36084	Zm00001d012891
MSTRG.36085	Zm00001d012892
MSTRG.36086	Zm00001d012894
MSTRG.36088	Zm00001d012893
MSTRG.36089	Zm00001d012895
MSTRG.36090	Zm00001d012896
MSTRG.36091	Zm00001d012897
MSTRG.36092	Zm00001d012898
MSTRG.36093	Zm00001d012899
MSTRG.36094	Zm00001d012900
MSTRG.36095	Zm00001d012902
MSTRG.36096	Zm00001d012904
MSTRG.36098	Zm00001d012906
MSTRG.36099	Zm00001d012907
MSTRG.36099	Zm00001d012909
MSTRG.36099	Zm00001d012911
MSTRG.36100	Zm00001d012910
MSTRG.36101	Zm00001d012921
MSTRG.36103	Zm00001d012908
MSTRG.36104	Zm00001d012912
MSTRG.36105	Zm00001d012913
MSTRG.36106	Zm00001d012914
MSTRG.36107	Zm00001d012929
MSTRG.36108	Zm00001d012915
MSTRG.36109	Zm00001d012916
MSTRG.36110	Zm00001d012917
MSTRG.36111	Zm00001d012918
MSTRG.36113	Zm00001d012919
MSTRG.36114	Zm00001d012920
MSTRG.36116	Zm00001d012922
MSTRG.36117	Zm00001d012923
MSTRG.36117	Zm00001d012939
MSTRG.36118	Zm00001d012924
MSTRG.36119	Zm00001d012955
MSTRG.36119	Zm00001d012956
MSTRG.36119	Zm00001d012963
MSTRG.36120	Zm00001d012925
MSTRG.36122	Zm00001d012933
MSTRG.36122	Zm00001d012934
MSTRG.36122	Zm00001d012937
MSTRG.36123	Zm00001d012928
MSTRG.36125	Zm00001d012930
MSTRG.36126	Zm00001d012931
MSTRG.36128	Zm00001d012932
MSTRG.36129	Zm00001d012966
MSTRG.36130	Zm00001d012935
MSTRG.36131	Zm00001d012936
MSTRG.36133	Zm00001d012938
MSTRG.36136	Zm00001d012941
MSTRG.36137	Zm00001d012942
MSTRG.36138	Zm00001d012943
MSTRG.36140	Zm00001d012944
MSTRG.36141	Zm00001d012946
MSTRG.36142	Zm00001d012947
MSTRG.36143	Zm00001d012948
MSTRG.36144	Zm00001d012949
MSTRG.36145	Zm00001d012950
MSTRG.36146	Zm00001d012952
MSTRG.36147	Zm00001d012953
MSTRG.36148	Zm00001d012954
MSTRG.36150	Zm00001d012957
MSTRG.36151	Zm00001d012958
MSTRG.36153	Zm00001d012960
MSTRG.36154	Zm00001d012961
MSTRG.36155	Zm00001d012962
MSTRG.36155	Zm00001d012973
MSTRG.36157	Zm00001d012964
MSTRG.36158	Zm00001d012965
MSTRG.36161	Zm00001d012967
MSTRG.36162	Zm00001d012968
MSTRG.36164	Zm00001d012969
MSTRG.36165	Zm00001d012970
MSTRG.36166	Zm00001d012971
MSTRG.36167	Zm00001d012972
MSTRG.36170	Zm00001d012974
MSTRG.36171	Zm00001d012975
MSTRG.36172	Zm00001d012976
MSTRG.36173	Zm00001d012978
MSTRG.36174	Zm00001d012979
MSTRG.36175	Zm00001d012980
MSTRG.36175	Zm00001d012981
MSTRG.36175	Zm00001d012980
MSTRG.36175	Zm00001d012981
MSTRG.36175	Zm00001d012980
MSTRG.36176	Zm00001d012982
MSTRG.36176	Zm00001d012983
MSTRG.36177	Zm00001d012998
MSTRG.36178	Zm00001d013003
MSTRG.36179	Zm00001d012984
MSTRG.36180	Zm00001d012985
MSTRG.36183	Zm00001d012988
MSTRG.36184	Zm00001d012989
MSTRG.36185	Zm00001d012990
MSTRG.36186	Zm00001d012991
MSTRG.36187	Zm00001d013005
MSTRG.36189	Zm00001d012992
MSTRG.36190	Zm00001d012993
MSTRG.36191	Zm00001d012994
MSTRG.36192	Zm00001d012995
MSTRG.36193	Zm00001d012996
MSTRG.36194	Zm00001d012997
MSTRG.36196	Zm00001d012999
MSTRG.36198	Zm00001d013002
MSTRG.36199	Zm00001d013004
MSTRG.36200	Zm00001d013008
MSTRG.36201	Zm00001d013009
MSTRG.36202	Zm00001d013006
MSTRG.36203	Zm00001d013007
MSTRG.36205	Zm00001d013010
MSTRG.36206	Zm00001d013022
MSTRG.36207	Zm00001d013011
MSTRG.36208	Zm00001d013012
MSTRG.36210	Zm00001d013013
MSTRG.36211	Zm00001d013014
MSTRG.36212	Zm00001d013015
MSTRG.36214	Zm00001d013017
MSTRG.36215	Zm00001d013018
MSTRG.36217	Zm00001d013034
MSTRG.36218	Zm00001d013019
MSTRG.36219	Zm00001d013020
MSTRG.36221	Zm00001d013021
MSTRG.36223	Zm00001d013023
MSTRG.36224	Zm00001d013024
MSTRG.36225	Zm00001d013025
MSTRG.36226	Zm00001d013026
MSTRG.36226	Zm00001d013027
MSTRG.36228	Zm00001d013030
MSTRG.36229	Zm00001d013028
MSTRG.36230	Zm00001d013029
MSTRG.36231	Zm00001d013031
MSTRG.36232	Zm00001d013032
MSTRG.36233	Zm00001d013033
MSTRG.36234	Zm00001d013035
MSTRG.36235	Zm00001d013039
MSTRG.36236	Zm00001d013036
MSTRG.36238	Zm00001d013037
MSTRG.36239	Zm00001d013038
MSTRG.36241	Zm00001d013040
MSTRG.36242	Zm00001d013041
MSTRG.36243	Zm00001d013042
MSTRG.36244	Zm00001d013043
MSTRG.36245	Zm00001d013045
MSTRG.36245	Zm00001d013046
MSTRG.36248	Zm00001d013047
MSTRG.36249	Zm00001d013048
MSTRG.36251	Zm00001d013056
MSTRG.36252	Zm00001d013049
MSTRG.36255	Zm00001d013050
MSTRG.36256	Zm00001d013052
MSTRG.36257	Zm00001d013053
MSTRG.36260	Zm00001d013054
MSTRG.36261	Zm00001d013055
MSTRG.36263	Zm00001d013057
MSTRG.36264	Zm00001d013058
MSTRG.36267	Zm00001d013059
MSTRG.36269	Zm00001d013060
MSTRG.36270	Zm00001d013067
MSTRG.36271	Zm00001d013061
MSTRG.36275	Zm00001d013063
MSTRG.36276	Zm00001d013072
MSTRG.36277	Zm00001d013065
MSTRG.36279	Zm00001d013071
MSTRG.36281	Zm00001d013066
MSTRG.36284	Zm00001d013076
MSTRG.36285	Zm00001d013069
MSTRG.36286	Zm00001d013070
MSTRG.36287	Zm00001d013082
MSTRG.36289	Zm00001d013073
MSTRG.36290	Zm00001d013074
MSTRG.36291	Zm00001d013075
MSTRG.36292	Zm00001d013077
MSTRG.36293	Zm00001d013084
MSTRG.36296	Zm00001d013078
MSTRG.36297	Zm00001d013079
MSTRG.36298	Zm00001d013080
MSTRG.36299	Zm00001d013081
MSTRG.36300	Zm00001d013083
MSTRG.36300	Zm00001d013092
MSTRG.36302	Zm00001d013097
MSTRG.36303	Zm00001d013108
MSTRG.36303	Zm00001d013113
MSTRG.36305	Zm00001d013085
MSTRG.36305	Zm00001d013099
MSTRG.36305	Zm00001d013100
MSTRG.36306	Zm00001d013086
MSTRG.36307	Zm00001d013087
MSTRG.36308	Zm00001d013088
MSTRG.36310	Zm00001d013089
MSTRG.36312	Zm00001d013090
MSTRG.36313	Zm00001d013091
MSTRG.36314	Zm00001d013111
MSTRG.36315	Zm00001d013093
MSTRG.36319	Zm00001d013094
MSTRG.36320	Zm00001d013095
MSTRG.36321	Zm00001d013096
MSTRG.36322	Zm00001d013098
MSTRG.36324	Zm00001d013101
MSTRG.36326	Zm00001d013103
MSTRG.36327	Zm00001d013104
MSTRG.36328	Zm00001d013105
MSTRG.36329	Zm00001d013106
MSTRG.36330	Zm00001d013107
MSTRG.36331	Zm00001d013109
MSTRG.36333	Zm00001d013110
MSTRG.36335	Zm00001d013112
MSTRG.36336	Zm00001d013114
MSTRG.36337	Zm00001d013115
MSTRG.36338	Zm00001d013116
MSTRG.36339	Zm00001d013118
MSTRG.36342	Zm00001d013117
MSTRG.36344	Zm00001d013119
MSTRG.36345	Zm00001d013120
MSTRG.36347	Zm00001d013122
MSTRG.36349	Zm00001d013123
MSTRG.36350	Zm00001d013124
MSTRG.36351	Zm00001d013125
MSTRG.36352	Zm00001d013126
MSTRG.36352	Zm00001d013135
MSTRG.36353	Zm00001d013133
MSTRG.36354	Zm00001d013139
MSTRG.36355	Zm00001d013127
MSTRG.36356	Zm00001d013128
MSTRG.36357	Zm00001d013130
MSTRG.36358	Zm00001d013129
MSTRG.36359	Zm00001d013143
MSTRG.36359	Zm00001d013146
MSTRG.36360	Zm00001d013131
MSTRG.36361	Zm00001d013132
MSTRG.36363	Zm00001d013136
MSTRG.36364	Zm00001d013138
MSTRG.36365	Zm00001d013140
MSTRG.36366	Zm00001d013141
MSTRG.36367	Zm00001d013142
MSTRG.36368	Zm00001d013144
MSTRG.36369	Zm00001d013147
MSTRG.36370	Zm00001d013148
MSTRG.36371	Zm00001d013150
MSTRG.36372	Zm00001d013151
MSTRG.36374	Zm00001d013159
MSTRG.36376	Zm00001d013153
MSTRG.36377	Zm00001d013154
MSTRG.36378	Zm00001d013155
MSTRG.36379	Zm00001d013156
MSTRG.36380	Zm00001d013157
MSTRG.36381	Zm00001d013158
MSTRG.36383	Zm00001d013160
MSTRG.36384	Zm00001d013161
MSTRG.36385	Zm00001d013162
MSTRG.36386	Zm00001d013163
MSTRG.36387	Zm00001d013164
MSTRG.36388	Zm00001d013165
MSTRG.36389	Zm00001d013166
MSTRG.36390	Zm00001d013167
MSTRG.36393	Zm00001d013168
MSTRG.36395	Zm00001d013169
MSTRG.36396	Zm00001d013170
MSTRG.36397	Zm00001d013172
MSTRG.36398	Zm00001d013173
MSTRG.36399	Zm00001d013175
MSTRG.36403	Zm00001d013176
MSTRG.36403	Zm00001d013194
MSTRG.36406	Zm00001d013177
MSTRG.36407	Zm00001d013178
MSTRG.36409	Zm00001d013179
MSTRG.36410	Zm00001d013195
MSTRG.36412	Zm00001d013181
MSTRG.36413	Zm00001d013182
MSTRG.36414	Zm00001d013183
MSTRG.36415	Zm00001d013184
MSTRG.36416	Zm00001d013185
MSTRG.36417	Zm00001d013186
MSTRG.36418	Zm00001d013187
MSTRG.36419	Zm00001d013188
MSTRG.36419	Zm00001d013190
MSTRG.36420	Zm00001d013191
MSTRG.36422	Zm00001d013192
MSTRG.36426	Zm00001d013193
MSTRG.36427	Zm00001d013196
MSTRG.36428	Zm00001d013197
MSTRG.36429	Zm00001d013198
MSTRG.36430	Zm00001d013208
MSTRG.36432	Zm00001d013199
MSTRG.36433	Zm00001d013200
MSTRG.36434	Zm00001d013201
MSTRG.36436	Zm00001d013202
MSTRG.36437	Zm00001d013203
MSTRG.36438	Zm00001d013204
MSTRG.36439	Zm00001d013223
MSTRG.36440	Zm00001d013206
MSTRG.36441	Zm00001d013207
MSTRG.36442	Zm00001d013210
MSTRG.36443	Zm00001d013209
MSTRG.36443	Zm00001d013234
MSTRG.36444	Zm00001d013211
MSTRG.36445	Zm00001d013212
MSTRG.36446	Zm00001d013213
MSTRG.36447	Zm00001d013214
MSTRG.36448	Zm00001d013215
MSTRG.36449	Zm00001d013216
MSTRG.36450	Zm00001d013242
MSTRG.36451	Zm00001d013217
MSTRG.36452	Zm00001d013219
MSTRG.36452	Zm00001d013245
MSTRG.36453	Zm00001d013218
MSTRG.36456	Zm00001d013220
MSTRG.36457	Zm00001d013221
MSTRG.36458	Zm00001d013222
MSTRG.36459	Zm00001d013241
MSTRG.36460	Zm00001d013224
MSTRG.36461	Zm00001d013225
MSTRG.36462	Zm00001d013226
MSTRG.36463	Zm00001d013228
MSTRG.36464	Zm00001d013229
MSTRG.36465	Zm00001d013230
MSTRG.36466	Zm00001d013231
MSTRG.36467	Zm00001d013232
MSTRG.36468	Zm00001d013237
MSTRG.36469	Zm00001d013238
MSTRG.36470	Zm00001d013239
MSTRG.36471	Zm00001d013240
MSTRG.36472	Zm00001d013251
MSTRG.36473	Zm00001d013243
MSTRG.36474	Zm00001d013244
MSTRG.36475	Zm00001d013246
MSTRG.36476	Zm00001d013247
MSTRG.36477	Zm00001d013248
MSTRG.36478	Zm00001d013249
MSTRG.36479	Zm00001d013250
MSTRG.36480	Zm00001d013256
MSTRG.36481	Zm00001d013255
MSTRG.36482	Zm00001d013252
MSTRG.36484	Zm00001d013253
MSTRG.36485	Zm00001d013254
MSTRG.36486	Zm00001d013263
MSTRG.36487	Zm00001d013257
MSTRG.36488	Zm00001d013258
MSTRG.36489	Zm00001d013259
MSTRG.36490	Zm00001d013260
MSTRG.36493	Zm00001d013261
MSTRG.36496	Zm00001d013262
MSTRG.36498	Zm00001d013264
MSTRG.36500	Zm00001d013265
MSTRG.36501	Zm00001d013266
MSTRG.36502	Zm00001d013267
MSTRG.36503	Zm00001d013268
MSTRG.36504	Zm00001d013272
MSTRG.36505	Zm00001d013269
MSTRG.36506	Zm00001d013270
MSTRG.36507	Zm00001d013271
MSTRG.36509	Zm00001d013273
MSTRG.36510	Zm00001d013274
MSTRG.36512	Zm00001d013275
MSTRG.36514	Zm00001d013276
MSTRG.36514	Zm00001d013278
MSTRG.36515	Zm00001d013287
MSTRG.36516	Zm00001d013277
MSTRG.36517	Zm00001d013279
MSTRG.36518	Zm00001d013280
MSTRG.36519	Zm00001d013281
MSTRG.36520	Zm00001d013294
MSTRG.36521	Zm00001d013282
MSTRG.36522	Zm00001d013283
MSTRG.36523	Zm00001d013296
MSTRG.36524	Zm00001d013284
MSTRG.36525	Zm00001d013285
MSTRG.36526	Zm00001d013286
MSTRG.36527	Zm00001d013288
MSTRG.36528	Zm00001d013289
MSTRG.36529	Zm00001d013290
MSTRG.36531	Zm00001d013295
MSTRG.36533	Zm00001d013298
MSTRG.36534	Zm00001d013299
MSTRG.36535	Zm00001d013300
MSTRG.36539	Zm00001d013301
MSTRG.36540	Zm00001d013302
MSTRG.36541	Zm00001d013303
MSTRG.36542	Zm00001d013304
MSTRG.36544	Zm00001d013306
MSTRG.36545	Zm00001d013307
MSTRG.36547	Zm00001d013308
MSTRG.36549	Zm00001d014669
MSTRG.36551	Zm00001d014670
MSTRG.36554	Zm00001d014671
MSTRG.36555	Zm00001d014672
MSTRG.36558	Zm00001d014673
MSTRG.36560	Zm00001d014674
MSTRG.36561	Zm00001d014675
MSTRG.36562	Zm00001d014679
MSTRG.36563	Zm00001d014680
MSTRG.36564	Zm00001d014681
MSTRG.36566	Zm00001d014682
MSTRG.36567	Zm00001d014683
MSTRG.36568	Zm00001d014685
MSTRG.36569	Zm00001d014686
MSTRG.36573	Zm00001d014687
MSTRG.36574	Zm00001d014688
MSTRG.36574	Zm00001d014690
MSTRG.36576	Zm00001d014692
MSTRG.36578	Zm00001d014689
MSTRG.36581	Zm00001d014711
MSTRG.36582	Zm00001d014714
MSTRG.36584	Zm00001d014710
MSTRG.36585	Zm00001d014701
MSTRG.36586	Zm00001d014695
MSTRG.36587	Zm00001d014705
MSTRG.36588	Zm00001d014696
MSTRG.36589	Zm00001d014697
MSTRG.36590	Zm00001d014698
MSTRG.36592	Zm00001d014699
MSTRG.36594	Zm00001d014700
MSTRG.36595	Zm00001d014702
MSTRG.36595	Zm00001d014704
MSTRG.36597	Zm00001d014703
MSTRG.36599	Zm00001d014715
MSTRG.36599	Zm00001d014716
MSTRG.36601	Zm00001d014721
MSTRG.36603	Zm00001d014717
MSTRG.36603	Zm00001d014718
MSTRG.36604	Zm00001d014719
MSTRG.36605	Zm00001d014724
MSTRG.36607	Zm00001d014725
MSTRG.36609	Zm00001d014722
MSTRG.36610	Zm00001d014723
MSTRG.36611	Zm00001d014726
MSTRG.36613	Zm00001d014727
MSTRG.36614	Zm00001d014728
MSTRG.36615	Zm00001d014729
MSTRG.36623	Zm00001d014835
MSTRG.36625	Zm00001d014820
MSTRG.36626	Zm00001d014816
MSTRG.36627	Zm00001d014817
MSTRG.36628	Zm00001d014818
MSTRG.36629	Zm00001d014819
MSTRG.36630	Zm00001d014834
MSTRG.36631	Zm00001d014821
MSTRG.36633	Zm00001d014823
MSTRG.36634	Zm00001d014824
MSTRG.36635	Zm00001d014826
MSTRG.36637	Zm00001d014829
MSTRG.36639	Zm00001d014830
MSTRG.36640	Zm00001d014831
MSTRG.36641	Zm00001d014832
MSTRG.36642	Zm00001d014833
MSTRG.36643	Zm00001d014842
MSTRG.36644	Zm00001d014840
MSTRG.36645	Zm00001d014841
MSTRG.36646	Zm00001d014843
MSTRG.36647	Zm00001d014868
MSTRG.36648	Zm00001d014864
MSTRG.36651	Zm00001d014865
MSTRG.36651	Zm00001d014866
MSTRG.36651	Zm00001d014867
MSTRG.36652	Zm00001d014844
MSTRG.36653	Zm00001d014848
MSTRG.36655	Zm00001d014845
MSTRG.36656	Zm00001d014846
MSTRG.36658	Zm00001d014849
MSTRG.36659	Zm00001d014850
MSTRG.36659	Zm00001d014858
MSTRG.36660	Zm00001d014853
MSTRG.36661	Zm00001d014851
MSTRG.36662	Zm00001d014852
MSTRG.36663	Zm00001d014854
MSTRG.36664	Zm00001d014855
MSTRG.36667	Zm00001d014861
MSTRG.36668	Zm00001d014862
MSTRG.36670	Zm00001d014863
MSTRG.36674	Zm00001d014894
MSTRG.36675	Zm00001d014895
MSTRG.36681	Zm00001d014872
MSTRG.36682	Zm00001d014873
MSTRG.36683	Zm00001d014874
MSTRG.36685	Zm00001d014875
MSTRG.36686	Zm00001d014876
MSTRG.36687	Zm00001d014877
MSTRG.36688	Zm00001d014878
MSTRG.36689	Zm00001d014879
MSTRG.36690	Zm00001d014880
MSTRG.36691	Zm00001d014881
MSTRG.36693	Zm00001d014882
MSTRG.36694	Zm00001d014883
MSTRG.36694	Zm00001d014885
MSTRG.36695	Zm00001d014884
MSTRG.36696	Zm00001d014887
MSTRG.36698	Zm00001d014886
MSTRG.36699	Zm00001d014888
MSTRG.36700	Zm00001d014889
MSTRG.36701	Zm00001d014890
MSTRG.36704	Zm00001d014730
MSTRG.36705	Zm00001d014731
MSTRG.36706	Zm00001d014733
MSTRG.36706	Zm00001d014738
MSTRG.36707	Zm00001d014734
MSTRG.36708	Zm00001d014732
MSTRG.36709	Zm00001d014735
MSTRG.36710	Zm00001d014736
MSTRG.36711	Zm00001d014737
MSTRG.36712	Zm00001d014739
MSTRG.36714	Zm00001d014741
MSTRG.36715	Zm00001d014742
MSTRG.36716	Zm00001d014751
MSTRG.36718	Zm00001d014752
MSTRG.36719	Zm00001d014743
MSTRG.36720	Zm00001d014744
MSTRG.36721	Zm00001d014745
MSTRG.36722	Zm00001d014748
MSTRG.36723	Zm00001d014749
MSTRG.36724	Zm00001d014750
MSTRG.36725	Zm00001d014753
MSTRG.36726	Zm00001d014757
MSTRG.36728	Zm00001d014759
MSTRG.36729	Zm00001d014755
MSTRG.36730	Zm00001d014756
MSTRG.36733	Zm00001d014758
MSTRG.36736	Zm00001d014760
MSTRG.36737	Zm00001d014761
MSTRG.36738	Zm00001d014763
MSTRG.36739	Zm00001d014762
MSTRG.36742	Zm00001d014764
MSTRG.36744	Zm00001d014765
MSTRG.36745	Zm00001d014771
MSTRG.36746	Zm00001d014766
MSTRG.36748	Zm00001d014768
MSTRG.36750	Zm00001d014769
MSTRG.36751	Zm00001d014770
MSTRG.36752	Zm00001d014774
MSTRG.36753	Zm00001d014772
MSTRG.36754	Zm00001d014778
MSTRG.36756	Zm00001d014773
MSTRG.36760	Zm00001d014775
MSTRG.36762	Zm00001d014779
MSTRG.36763	Zm00001d014780
MSTRG.36764	Zm00001d014781
MSTRG.36765	Zm00001d014782
MSTRG.36766	Zm00001d014785
MSTRG.36768	Zm00001d014783
MSTRG.36769	Zm00001d014786
MSTRG.36771	Zm00001d014787
MSTRG.36772	Zm00001d014792
MSTRG.36773	Zm00001d014788
MSTRG.36774	Zm00001d014793
MSTRG.36775	Zm00001d014789
MSTRG.36777	Zm00001d014790
MSTRG.36778	Zm00001d014791
MSTRG.36780	Zm00001d014794
MSTRG.36782	Zm00001d014795
MSTRG.36783	Zm00001d014796
MSTRG.36784	Zm00001d014808
MSTRG.36785	Zm00001d014797
MSTRG.36788	Zm00001d014802
MSTRG.36790	Zm00001d014804
MSTRG.36791	Zm00001d014806
MSTRG.36792	Zm00001d014807
MSTRG.36793	Zm00001d014809
MSTRG.36796	Zm00001d014811
MSTRG.36797	Zm00001d014812
MSTRG.36799	Zm00001d014813
MSTRG.36800	Zm00001d014814
MSTRG.36801	Zm00001d014903
MSTRG.36803	Zm00001d014905
MSTRG.36804	Zm00001d014906
MSTRG.36805	Zm00001d014896
MSTRG.36806	Zm00001d014897
MSTRG.36808	Zm00001d014898
MSTRG.36809	Zm00001d014899
MSTRG.36810	Zm00001d014900
MSTRG.36815	Zm00001d014901
MSTRG.36816	Zm00001d014909
MSTRG.36819	Zm00001d014910
MSTRG.36822	Zm00001d014911
MSTRG.36825	Zm00001d014915
MSTRG.36827	Zm00001d014912
MSTRG.36830	Zm00001d014913
MSTRG.36832	Zm00001d014927
MSTRG.36833	Zm00001d014926
MSTRG.36834	Zm00001d014924
MSTRG.36835	Zm00001d014925
MSTRG.36838	Zm00001d014918
MSTRG.36840	Zm00001d014916
MSTRG.36841	Zm00001d014917
MSTRG.36842	Zm00001d014919
MSTRG.36842	Zm00001d014920
MSTRG.36847	Zm00001d014957
MSTRG.36848	Zm00001d014938
MSTRG.36849	Zm00001d014931
MSTRG.36850	Zm00001d014932
MSTRG.36851	Zm00001d014933
MSTRG.36852	Zm00001d014937
MSTRG.36853	Zm00001d014940
MSTRG.36854	Zm00001d014943
MSTRG.36855	Zm00001d014944
MSTRG.36856	Zm00001d014947
MSTRG.36857	Zm00001d014952
MSTRG.36858	Zm00001d014945
MSTRG.36859	Zm00001d014946
MSTRG.36860	Zm00001d014948
MSTRG.36861	Zm00001d014949
MSTRG.36863	Zm00001d014950
MSTRG.36864	Zm00001d014951
MSTRG.36865	Zm00001d014953
MSTRG.36866	Zm00001d014954
MSTRG.36867	Zm00001d014969
MSTRG.36868	Zm00001d014970
MSTRG.36871	Zm00001d014958
MSTRG.36875	Zm00001d014960
MSTRG.36877	Zm00001d014961
MSTRG.36878	Zm00001d014962
MSTRG.36879	Zm00001d014963
MSTRG.36880	Zm00001d014964
MSTRG.36881	Zm00001d014965
MSTRG.36882	Zm00001d014966
MSTRG.36884	Zm00001d014967
MSTRG.36885	Zm00001d014968
MSTRG.36887	Zm00001d014978
MSTRG.36888	Zm00001d014971
MSTRG.36889	Zm00001d014972
MSTRG.36889	Zm00001d014974
MSTRG.36892	Zm00001d014973
MSTRG.36894	Zm00001d014975
MSTRG.36895	Zm00001d014976
MSTRG.36896	Zm00001d014977
MSTRG.36897	Zm00001d014993
MSTRG.36900	Zm00001d014983
MSTRG.36902	Zm00001d014984
MSTRG.36903	Zm00001d014985
MSTRG.36904	Zm00001d014986
MSTRG.36905	Zm00001d014990
MSTRG.36906	Zm00001d014987
MSTRG.36907	Zm00001d014988
MSTRG.36908	Zm00001d014989
MSTRG.36909	Zm00001d014991
MSTRG.36911	Zm00001d014992
MSTRG.36914	Zm00001d014994
MSTRG.36916	Zm00001d014995
MSTRG.36917	Zm00001d014996
MSTRG.36918	Zm00001d014997
MSTRG.36919	Zm00001d014998
MSTRG.36920	Zm00001d015000
MSTRG.36921	Zm00001d015013
MSTRG.36923	Zm00001d015015
MSTRG.36925	Zm00001d015014
MSTRG.36926	Zm00001d015009
MSTRG.36928	Zm00001d015008
MSTRG.36929	Zm00001d015002
MSTRG.36930	Zm00001d015003
MSTRG.36931	Zm00001d015004
MSTRG.36933	Zm00001d015005
MSTRG.36934	Zm00001d015006
MSTRG.36936	Zm00001d015007
MSTRG.36937	Zm00001d015010
MSTRG.36939	Zm00001d015011
MSTRG.36940	Zm00001d015012
MSTRG.36941	Zm00001d015034
MSTRG.36943	Zm00001d015038
MSTRG.36944	Zm00001d015037
MSTRG.36947	Zm00001d015041
MSTRG.36948	Zm00001d015035
MSTRG.36949	Zm00001d015036
MSTRG.36951	Zm00001d015016
MSTRG.36952	Zm00001d015017
